province_name,city_name,district_name,school_name,stage,status,lat,long,province_area,total_population,total_education_age_population,has_valid_coord
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Raya,SMPN 17 SATAP SUNGAI RAYA,SMP,N,-0.2214,109.7725,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Raya,SD NEGERI 10 SUNGAI RAYA,SD,N,-0.1904,109.4678,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Ambawang,SD ISLAM TUNAS BHAKTI,SD,S,-0.0119,109.3831,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Terentang,SD NEGERI 19 TERENTANG,SD,N,-0.4682,109.5941,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Kuala Mandor B,SMP NEGERI 2 SATU ATAP KUALA MANDOR B,SMP,N,-0.0162,109.5624,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Kubu,SMPN 8 KUBU,SMP,N,-0.4878,109.2073,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Telok Pakedai,SMPN 7 SATU ATAP TELUK PAKEDAI,SMP,N,-0.3269,109.2698,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Batu Ampar,SD NEGERI 10 BATU AMPAR,SD,N,-0.7914,109.4683,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Kubu,SMPN 9 KUBU,SMP,N,,,147307,5541376.0,1880198,False
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Ambawang,SMAI AL FARIQ,SMA,S,,,147307,5541376.0,1880198,False
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Kakap,SMAS PELANGI NUSANTARA PUNGGUR,SMA,S,-0.1269,109.2476,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Kuala Mandor B,SD NEGERI 07 KUALA MANDOR B,SD,N,0.0188,109.6152,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Batu Ampar,SDS PADU EMPAT,SD,S,-0.9205,109.6169,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Terentang,SDN 21 TERENTANG,SD,N,-0.3284,109.6124,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Ambawang,SD NEGERI 42 SUNGAI AMBAWANG,SD,N,0.0148,109.712,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Rasau Jaya,SMKS PEMBANGUNAN RASAU JAYA,SMK,S,-0.2556,109.3684,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Batu Ampar,SD NEGERI 30 BATU AMPAR,SD,N,-0.8196,109.8394,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Raya,SMP ADISUCIPTO,SMP,S,-0.1045,109.3964,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Kuala Mandor B,SD NEGERI 17 KUALA MANDOR B,SD,N,0.1001,109.7071,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Raya,SD NEGERI 50 SUNGAI RAYA,SD,N,-0.3544,109.6544,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Kakap,SD NEGERI 24 SUNGAI KAKAP,SD,N,-0.0053,109.275,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Kakap,SMA IT AL-FITYAN,SMA,S,-0.070938,109.236174,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Ambawang,SD NEGERI 36 SUNGAI AMBAWANG,SD,N,-0.037,109.4679,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Raya,SD NEGERI 72 SUNGAI RAYA,SD,N,-0.3302,109.4833,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Kuala Mandor B,SMPIS DARUSSALAM,SMP,S,0.2197,109.5311,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Raya,SD SIVALIPUTTA,SD,S,-0.0875,109.3808,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Kubu,SD NEGERI 11 KUBU,SD,N,-0.104,109.1468,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Telok Pakedai,SD NEGERI 12 TELUK PAKEDAI,SD,N,-0.4406,109.1181,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Ambawang,SMP NEGERI 6 SUNGAI AMBAWANG,SMP,N,-0.1033,109.5116,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Ambawang,SMAN 2 SUI AMBAWANG,SMA,N,-0.0271,109.617,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Raya,SMAN 2 SUNGAI RAYA,SMA,N,-0.0798,109.3961,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Kuala Mandor B,SDI. AL FALAH,SD,S,0.2084,109.4794,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Raya,SD NEGERI 48 SUNGAI RAYA,SD,N,-0.2022,109.8084,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Ambawang,SD ISLAM TERPADU AN NAJAH,SD,S,0.008994,109.796134,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Kuala Mandor B,SD NEGERI 05 KUALA MANDOR B,SD,N,0.1062,109.4487,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Rasau Jaya,SMPN 3 RASAU JAYA,SMP,N,-0.2134,109.3682,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Raya,SD NEGERI 29 SUNGAI RAYA,SD,N,-0.2087,109.4704,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Telok Pakedai,SD NEGERI 10 TELUK PAKEDAI,SD,N,-0.3762,109.1603,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Kakap,SDS ULUMUDIN,SD,S,-0.1023,109.2983,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Kubu,SD NEGERI 33 KUBU,SD,N,-0.3832,109.1842,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Ambawang,SMPS Miftahul Ulum,SMP,S,-0.0644,109.5615,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Ambawang,SMA ISLAM AL HAMIDIYAH,SMA,S,-0.054544,109.715604,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Ambawang,SMA MIFTAHUL ULUM,SMA,S,-0.117959,109.6957775,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Kakap,SMAS PANCASILA SUNGAI KAKAP,SMA,S,-0.0583,109.2646,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Kubu,SMP NEGERI 1 KUBU,SMP,N,-0.4911,109.3791,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Telok Pakedai,SD NEGERI 16 TELUK PAKEDAI,SD,N,-0.2561,109.1383,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Kuala Mandor B,SD NEGERI 04 KUALA MANDOR B,SD,N,0.0254,109.5129,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Kuala Mandor B,SD NEGERI 22 KUALA MANDOR B,SD,N,0.1794,109.4894,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Raya,SDN 71 SUNGAI RAYA,SD,N,-0.2008,109.6973,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Raya,SD NEGERI 15 SUNGAI RAYA,SD,N,-0.1201,109.3942,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Batu Ampar,SD NEGERI 01 BATU AMPAR,SD,N,-0.6967,109.2582,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Kakap,SD NEGERI 07 SUNGAI KAKAP,SD,N,-0.1108,109.2354,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Raya,SD NEGERI 20 SUNGAI RAYA,SD,N,-0.1973,109.4507,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Ambawang,SMKS BINA KHATULISTIWA,SMK,S,-0.1316,109.5296,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Ambawang,SD NEGERI 40 SUNGAI AMBAWANG,SD,N,-0.0245,109.6713,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Kakap,SD NEGERI 22 SUNGAI KAKAP,SD,N,-0.1397,109.2844,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Raya,SMKS PANCASILA,SMK,S,-0.1823,109.4413,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Ambawang,SMAS KHATOLIK TALINO,SMA,S,-0.0378,109.5609,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Raya,SMAS MIFTAHUL HUDA SUI RAYA,SMA,S,-0.2419,109.5266,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Telok Pakedai,SMK ISLAM DARUT TAUHID,SMK,S,-0.3191879,109.1423979,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Terentang,SMPN 4 SATU ATAP TERENTANG,SMP,N,-0.2699,109.9636,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Kakap,SMP PANCASILA PAL IX,SMP,S,-0.0586,109.2649,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Raya,SD NEGERI 05 SUNGAI RAYA,SD,N,-0.1739,109.3832,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Ambawang,SD NEGERI 38 SUNGAI AMBAWANG,SD,N,-0.0664,109.5783,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Ambawang,SD NEGERI 26 SUNGAI AMBAWANG,SD,N,-0.064886,109.6545,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Raya,SD KRISTEN PELITA HATI,SD,S,-0.1076,109.3992,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Kubu,SD NEGERI 38 KUBU,SD,N,-0.469,109.3303,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Kakap,SD NEGERI 02 SUNGAI KAKAP,SD,N,-0.1298,109.247,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Telok Pakedai,SD NEGERI 21 TELUK PAKEDAI,SD,N,-0.3775,109.1738,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Batu Ampar,SD NEGERI 08 BATU AMPAR,SD,N,-0.7764,109.4548,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Raya,SD NEGERI 26 SUNGAI RAYA,SD,N,-0.1729,109.4483,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Terentang,SD NEGERI 17 TERENTANG,SD,N,-0.27,109.9635,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Kakap,SMPIT NURUL MUHSININ,SMP,S,,,147307,5541376.0,1880198,False
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Ambawang,SD SILOAM VI LINGGA,SD,S,-0.0385,109.5837,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Ambawang,SD NEGERI 12 SUNGAI AMBAWANG,SD,N,-0.0569,109.4425,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Kubu,SD NEGERI 30 KUBU,SD,N,-0.3661,109.4107,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Kakap,SMP NURUL ISLAM,SMP,S,-0.0455,109.2782,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Kuburaya,Kec. Sungai Kakap,SMP NEGERI 3 SUNGAI KAKAP,SMP,N,-0.1322,109.2628,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Timur,SD NEGERI 14 PONTIANAK TIMUR,SD,N,-0.0238,109.356,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Selatan,SD NEGERI 15 PONTIANAK SELATAN,SD,N,-0.0581,109.3299,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Selatan,SMP NEGERI 11 PONTIANAK,SMP,N,-0.0379,109.3335,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Barat,SMKS PELAYARAN PEMBANGUNAN,SMK,S,-0.0129,109.2978,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Kota,SD ISLAM TERPADU AL MUMTAZ,SD,S,-0.0328,109.3183,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Timur,SMP MANDIRI PONTIANAK,SMP,S,-0.0448,109.3691,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Utara,SMP NEGERI 15 PONTIANAK,SMP,N,0.0079,109.3098,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Barat,SMP ISLAM SIRAJUN JADID,SMP,S,-0.0185,109.2852,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Selatan,SD KRISTEN KALAM KUDUS,SD,S,-0.0489,109.3565,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Utara,SD NEGERI 30 PONTIANAK UTARA,SD,N,-0.0079,109.354,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Utara,SD NEGERI 31 PONTIANAK UTARA,SD,N,0.0008,109.3427,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Tenggara,SD NEGERI 31 PONTIANAK TENGGARA,SD,N,-0.0599,109.3497,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Kota,SD ISLAM SEMESTA KHATULISTIWA,SD,S,-0.0329,109.328,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Timur,SD NEGERI 21 PONTIANAK TIMUR,SD,N,-0.0257,109.3598,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Timur,SD NEGERI 13 PONTIANAK TIMUR,SD,N,-0.0257,109.3517,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Utara,SD ISLAM AL-ASYARIYYAH,SD,S,-0.0156,109.3436,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Kota,SMA Islam Al-Baisuny,SMA,S,-0.0311359,109.3288624,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Timur,SD PLUS BINA EMPAT LIMA,SD,S,-0.0388,109.3587,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Selatan,SDS BRUDER NUSA INDAH,SD,S,-0.0372,109.333,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Selatan,SD NEGERI 05 PONTIANAK SELATAN,SD,N,-0.0425,109.3534,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Barat,SMKN 9 PONTIANAK,SMK,N,-0.0252,109.2925,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Utara,SMP NEGERI 18 PONTIANAK,SMP,N,-0.0025,109.369,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Tenggara,SD BINA MULIA,SD,S,-0.0574,109.355,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Barat,SD NEGERI 21 PONTIANAK BARAT,SD,N,-0.0179,109.3081,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Timur,SD NEGERI 01 PONTIANAK TIMUR,SD,N,-0.0315,109.3512,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Utara,SMAS ST FRANSISKUS ASISI,SMA,S,-0.0168,109.3459,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Tenggara,SMP AL MA ARIF,SMP,S,-0.0436,109.3541,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Barat,SMP KIHAJAR DEWANTARA,SMP,S,-0.0217,109.2907,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Utara,SD NEGERI 28 PONTIANAK UTARA,SD,N,0.0026,109.3219,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Selatan,SD NEGERI 14 PONTIANAK SELATAN,SD,N,-0.0541,109.3321,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Utara,SD KRISTEN MARANATHA,SD,S,-0.019,109.3444,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Timur,SMAN 9 PONTIANAK,SMA,N,-0.0497,109.3718,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Kota,SMP ISLAM AL BAISUNY,SMP,S,-0.0507,109.3048,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Selatan,SD MUHAMMADIYAH II,SD,S,-0.0393,109.3351,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Utara,SD NEGERI 25 PONTIANAK UTARA,SD,N,-0.0053,109.3308,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Selatan,SMAS MUJAHIDIN PONTIANAK,SMA,S,-0.0434,109.3377,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Kota,SD NEGERI 42 PONTIANAK KOTA,SD,N,-0.06,109.306,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Utara,SD ABDI AGAPE,SD,S,-0.0127,109.347,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Barat,SMP NEGERI 16 PONTIANAK,SMP,N,-0.0158,109.3154,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Barat,SD NEGERI 71 PONTIANAK BARAT,SD,N,-0.0067,109.3028,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Barat,SMKS ETHIKA PONTIANAK,SMK,S,-0.008,109.2951,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Utara,SD ISLAM MIFTAHUSSHOLIHIN,SD,S,0.0062,109.3388,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Kota,SD BRUDER MELATI,SD,S,-0.028,109.3171,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Utara,SMP ISLAM AL ASYARIYYAH,SMP,S,-0.0158,109.3433,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Utara,SD NEGERI 35 PONTIANAK UTARA,SD,N,-0.0143,109.3782,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Kota,SD NEGERI 52 PONTIANAK KOTA,SD,N,-0.0243,109.3304,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Timur,SD NEGERI 18 PONTIANAK TIMUR,SD,N,-0.0272,109.3541,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Utara,SD NEGERI 17 PONTIANAK UTARA,SD,N,-0.0119,109.3601,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Selatan,SD ISLAM MUTASHIM BILLAH,SD,S,-0.0731,109.3147,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Utara,SD BRUDER KANISIUS,SD,S,-0.0184,109.3456,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Kota,SD KRISTEN IMMANUEL,SD,S,-0.0278,109.3396,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Barat,SMP ETHIKA PONTIANAK,SMP,S,-0.0081,109.295,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Kota,SLB BINA ANAK BANGSA,SLB,S,-0.0525,109.308,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Timur,SMP YAKHALUSTI,SMP,S,-0.0308,109.368,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Utara,SD NEGERI 33 PONTIANAK UTARA,SD,N,0.018,109.3674,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Selatan,SD NEGERI 28 PONTIANAK SELATAN,SD,N,-0.0346,109.3427,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Selatan,SMKS YPK PONTIANAK,SMK,S,-0.0364,109.3376,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Kota,SD NEGERI 06 PONTIANAK KOTA,SD,N,-0.022,109.3196,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Utara,SD NEGERI 12 PONTIANAK UTARA,SD,N,-0.0015,109.3329,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Kota,SMP BINA UTAMA PONTIANAK,SMP,S,-0.0222,109.3132,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Barat,SMP NEGERI 05 PONTIANAK,SMP,N,-0.0184,109.3282,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Utara,SMP PEDULI PENDIDIKAN,SMP,S,0.0062,109.3115,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Timur,SD NEGERI 27 PONTIANAK TIMUR,SD,N,-0.0309,109.3706,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Barat,SD NEGERI 73 PONTIANAK BARAT,SD,N,-0.0065,109.3086,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Kota,SMAS PANCA BHAKTI PONTIANAK,SMA,S,-0.0674,109.3216,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Timur,SMP HARUNIYYAH,SMP,S,-0.0357,109.3527,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Utara,SMP Swasta Islam Nurul Ihsan,SMP,S,0.0006794,109.3523261,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Timur,SD NEGERI 09 PONTIANAK TIMUR,SD,N,-0.0611,109.3736,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Utara,SD NEGERI 05 PONTIANAK UTARA,SD,N,-0.0011,109.3566,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Utara,SMKS PUTRA KHATULISTIWA PONTIANAK,SMK,S,-0.0069,109.341,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Barat,SD NEGERI 72 PONTIANAK BARAT,SD,N,-0.0064,109.3026,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Kota,SMP SULTAN SYARIF ABDURACHMAN,SMP,S,-0.025,109.3285,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Selatan,SMP KRISTEN IMMANUEL,SMP,S,-0.0505,109.3417,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Kota,SD NEGERI 03 PONTIANAK KOTA,SD,N,-0.0257,109.3258,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Barat,SMAS AL - ISLAH BAITUL MAL,SMA,S,-0.0203,109.3124,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Selatan,SD NEGERI 08 PONTIANAK SELATAN,SD,N,-0.038,109.3441,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Kota,SMP NEGERI 9 PONTIANAK,SMP,N,-0.0399,109.3143,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Selatan,SD SALOMO,SD,S,-0.0471,109.34,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Selatan,SMAS SULTAN SYARIF ABDURRAHMAN,SMA,S,-0.0379,109.3345,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Barat,SD NEGERI 1860 PONTIANAK BARAT,SD,N,-0.0243,109.3056,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Tenggara,SMP BINA MULIA,SMP,S,-0.0574,109.355,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Selatan,SD NEGERI 01 PONTIANAK SELATAN,SD,N,-0.0386,109.3429,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kota Pontianak,Kec. Pontianak Timur,SD NEGERI 24 PONTIANAK TIMUR,SD,N,-0.0259,109.3743,147307,5541376.0,1880198,True
