date,city,province,latitude,longitude,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,windspeed_10m_max,windgusts_10m_max,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,et0_fao_evapotranspiration,vapor_pressure_deficit_max,shortwave_radiation_sum,sunshine_hours,is_dry_day,high_fire_danger,month,year,season
2026-01-03,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.0,23.4,25.5,19.0,19.0,10.3,21.6,93,100,70,2.9,1.27,14.52,5.82,0,0,1,2026,Wet Season (Nov-May)
2026-01-04,Tanjung Selor,Kalimantan Utara,2.838,117.3735,29.9,23.5,25.6,19.2,19.2,8.2,19.4,92,100,73,3.19,1.13,16.05,8.12,0,0,1,2026,Wet Season (Nov-May)
2026-01-05,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.0,23.5,25.8,21.8,21.8,9.2,22.0,90,99,69,3.37,1.31,16.78,9.3,0,0,1,2026,Wet Season (Nov-May)
2026-01-06,Tanjung Selor,Kalimantan Utara,2.838,117.3735,27.7,23.3,24.9,21.6,21.6,6.8,14.0,94,99,81,1.57,0.71,7.53,1.16,0,0,1,2026,Wet Season (Nov-May)
2026-01-07,Tanjung Selor,Kalimantan Utara,2.838,117.3735,29.1,23.0,24.9,23.2,23.2,10.8,23.0,92,99,73,2.96,1.1,15.45,8.07,0,0,1,2026,Wet Season (Nov-May)
2026-01-08,Tanjung Selor,Kalimantan Utara,2.838,117.3735,29.6,23.4,26.1,15.0,15.0,11.9,25.6,88,99,70,3.48,1.22,17.02,8.88,0,0,1,2026,Wet Season (Nov-May)
2026-01-09,Tanjung Selor,Kalimantan Utara,2.838,117.3735,29.1,23.1,25.6,22.4,22.4,7.6,16.2,93,100,77,3.34,0.91,16.66,7.85,0,0,1,2026,Wet Season (Nov-May)
2026-01-10,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.8,23.0,26.5,0.8,0.8,10.8,16.9,85,99,62,4.4,1.65,21.5,11.58,1,0,1,2026,Wet Season (Nov-May)
2026-01-11,Tanjung Selor,Kalimantan Utara,2.838,117.3735,29.2,22.5,25.5,2.1,2.1,10.6,25.6,87,100,66,3.24,1.39,16.11,8.85,0,0,1,2026,Wet Season (Nov-May)
2026-01-12,Tanjung Selor,Kalimantan Utara,2.838,117.3735,29.4,23.9,25.9,7.0,7.0,7.2,19.4,91,99,70,3.39,1.21,17.38,8.98,0,0,1,2026,Wet Season (Nov-May)
2026-01-13,Tanjung Selor,Kalimantan Utara,2.838,117.3735,31.2,22.9,26.2,2.3,2.3,7.3,16.9,88,99,63,4.16,1.64,20.52,11.45,0,0,1,2026,Wet Season (Nov-May)
2026-01-14,Tanjung Selor,Kalimantan Utara,2.838,117.3735,32.2,23.4,26.8,1.8,1.8,15.1,33.1,83,99,53,4.75,2.24,23.0,11.32,1,0,1,2026,Wet Season (Nov-May)
2026-01-15,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.9,23.8,26.3,2.7,2.7,12.8,23.0,88,98,66,4.2,1.5,20.87,11.04,0,0,1,2026,Wet Season (Nov-May)
2026-01-16,Tanjung Selor,Kalimantan Utara,2.838,117.3735,31.3,22.9,26.5,12.4,12.4,11.2,26.6,86,99,62,4.52,1.73,22.32,11.0,0,0,1,2026,Wet Season (Nov-May)
2026-01-17,Tanjung Selor,Kalimantan Utara,2.838,117.3735,31.1,23.3,26.8,0.1,0.1,10.7,20.9,84,99,61,4.54,1.75,22.12,11.0,1,0,1,2026,Wet Season (Nov-May)
2026-01-18,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.9,23.7,26.7,8.8,8.8,11.8,21.6,86,99,62,4.51,1.68,22.03,11.26,0,0,1,2026,Wet Season (Nov-May)
2026-01-19,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.1,23.0,26.0,8.5,8.5,10.3,21.2,88,100,68,3.89,1.34,18.89,9.24,0,0,1,2026,Wet Season (Nov-May)
2026-01-20,Tanjung Selor,Kalimantan Utara,2.838,117.3735,31.1,22.7,26.5,5.0,5.0,13.1,24.5,85,98,61,4.43,1.74,21.59,11.26,0,0,1,2026,Wet Season (Nov-May)
2026-01-21,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.7,23.5,26.7,1.0,1.0,11.0,19.4,84,100,61,4.33,1.7,21.15,11.19,1,0,1,2026,Wet Season (Nov-May)
2026-01-22,Tanjung Selor,Kalimantan Utara,2.838,117.3735,31.1,23.2,26.6,0.4,0.4,10.0,20.5,82,99,54,4.79,2.06,23.37,11.0,1,0,1,2026,Wet Season (Nov-May)
2026-01-23,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.7,22.3,26.4,1.8,1.8,14.7,32.4,80,100,56,4.82,1.94,23.12,11.13,1,0,1,2026,Wet Season (Nov-May)
2026-01-24,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.7,23.0,26.4,0.2,0.2,13.4,28.8,79,99,55,4.75,1.99,22.64,11.0,1,0,1,2026,Wet Season (Nov-May)
2026-01-25,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.1,23.8,26.3,1.7,1.7,10.7,26.6,85,97,64,4.39,1.52,22.05,11.26,1,0,1,2026,Wet Season (Nov-May)
2026-01-26,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.0,23.6,26.0,3.8,3.8,10.8,23.0,86,100,67,3.38,1.39,16.51,9.66,0,0,1,2026,Wet Season (Nov-May)
2026-01-27,Tanjung Selor,Kalimantan Utara,2.838,117.3735,31.6,23.3,26.9,0.4,0.4,10.0,22.3,83,99,59,4.71,1.89,22.96,11.2,1,0,1,2026,Wet Season (Nov-May)
2026-01-28,Tanjung Selor,Kalimantan Utara,2.838,117.3735,32.1,23.7,26.6,10.4,10.4,9.9,20.2,87,99,61,4.37,1.83,21.38,11.2,0,0,1,2026,Wet Season (Nov-May)
2026-01-29,Tanjung Selor,Kalimantan Utara,2.838,117.3735,28.6,23.0,24.9,10.6,10.6,9.7,25.6,92,99,77,3.36,0.9,17.13,10.9,0,0,1,2026,Wet Season (Nov-May)
2026-01-30,Tanjung Selor,Kalimantan Utara,2.838,117.3735,27.4,23.3,24.7,14.8,14.8,10.5,25.2,93,98,81,2.91,0.65,15.07,7.63,0,0,1,2026,Wet Season (Nov-May)
2026-01-31,Tanjung Selor,Kalimantan Utara,2.838,117.3735,27.3,22.5,24.9,4.3,4.3,11.1,23.0,90,100,71,2.57,1.04,12.74,3.45,0,0,1,2026,Wet Season (Nov-May)
2026-02-01,Tanjung Selor,Kalimantan Utara,2.838,117.3735,31.6,23.3,26.6,10.8,10.8,9.6,23.8,82,100,55,4.57,2.07,22.0,11.0,0,0,2,2026,Wet Season (Nov-May)
2026-02-02,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.2,22.8,25.6,32.7,32.7,13.9,28.8,89,100,65,4.17,1.49,21.36,11.0,0,0,2,2026,Wet Season (Nov-May)
2026-02-03,Tanjung Selor,Kalimantan Utara,2.838,117.3735,29.8,22.1,25.9,25.0,25.0,11.4,24.5,87,99,68,4.23,1.3,20.98,10.91,0,0,2,2026,Wet Season (Nov-May)
2026-02-04,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.1,22.6,25.6,25.9,25.9,9.9,23.8,89,100,65,3.66,1.47,18.12,9.34,0,0,2,2026,Wet Season (Nov-May)
2026-02-05,Tanjung Selor,Kalimantan Utara,2.838,117.3735,26.9,23.1,24.9,17.0,17.0,8.7,24.5,93,99,84,2.57,0.57,13.37,5.1,0,0,2,2026,Wet Season (Nov-May)
2026-02-06,Tanjung Selor,Kalimantan Utara,2.838,117.3735,28.2,23.0,25.0,12.9,12.9,6.6,19.1,92,99,75,3.43,0.94,17.69,8.37,0,0,2,2026,Wet Season (Nov-May)
2026-02-07,Tanjung Selor,Kalimantan Utara,2.838,117.3735,27.8,23.3,25.5,14.1,14.1,6.2,22.0,92,99,77,3.51,0.88,17.98,10.0,0,0,2,2026,Wet Season (Nov-May)
2026-02-08,Tanjung Selor,Kalimantan Utara,2.838,117.3735,29.1,23.4,25.8,0.7,0.7,8.5,20.5,89,98,72,3.38,1.12,16.68,8.0,1,0,2,2026,Wet Season (Nov-May)
2026-02-09,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.3,23.2,26.4,1.8,1.8,8.1,21.2,87,99,68,4.16,1.36,20.42,10.49,1,0,2,2026,Wet Season (Nov-May)
2026-02-10,Tanjung Selor,Kalimantan Utara,2.838,117.3735,28.8,23.2,25.3,31.7,31.7,9.3,27.4,91,99,75,3.36,1.0,16.92,9.89,0,0,2,2026,Wet Season (Nov-May)
2026-02-11,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.5,23.2,26.2,2.7,2.7,7.3,17.3,87,99,64,4.4,1.55,21.95,11.13,0,0,2,2026,Wet Season (Nov-May)
2026-02-12,Tanjung Selor,Kalimantan Utara,2.838,117.3735,28.5,23.7,25.3,15.5,15.5,7.5,22.3,93,99,78,3.29,0.84,16.78,8.33,0,0,2,2026,Wet Season (Nov-May)
2026-02-13,Tanjung Selor,Kalimantan Utara,2.838,117.3735,29.2,23.6,25.4,18.3,18.3,8.7,25.6,91,98,75,3.63,0.99,18.75,10.7,0,0,2,2026,Wet Season (Nov-May)
2026-02-14,Tanjung Selor,Kalimantan Utara,2.838,117.3735,29.3,23.2,25.5,3.2,3.2,12.6,23.4,90,99,71,3.12,1.17,15.51,6.0,0,0,2,2026,Wet Season (Nov-May)
2026-02-15,Tanjung Selor,Kalimantan Utara,2.838,117.3735,29.2,23.1,25.8,2.4,2.4,10.3,22.0,88,100,71,3.88,1.17,19.79,10.58,0,0,2,2026,Wet Season (Nov-May)
2026-02-16,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.1,23.7,26.5,4.4,4.4,9.7,24.5,87,99,68,3.98,1.36,19.77,10.18,0,0,2,2026,Wet Season (Nov-May)
2026-02-17,Tanjung Selor,Kalimantan Utara,2.838,117.3735,31.0,23.5,26.6,2.4,2.4,11.6,25.6,85,99,60,4.68,1.8,22.89,11.06,0,0,2,2026,Wet Season (Nov-May)
2026-02-18,Tanjung Selor,Kalimantan Utara,2.838,117.3735,31.3,21.7,26.1,12.2,12.2,14.4,33.8,85,99,59,4.59,1.83,22.23,10.37,0,0,2,2026,Wet Season (Nov-May)
2026-02-19,Tanjung Selor,Kalimantan Utara,2.838,117.3735,26.8,23.3,24.5,38.6,38.6,9.2,23.4,95,99,87,2.03,0.46,10.39,3.27,0,0,2,2026,Wet Season (Nov-May)
2026-02-20,Tanjung Selor,Kalimantan Utara,2.838,117.3735,27.5,23.5,24.9,10.3,10.3,10.5,24.1,93,99,80,2.87,0.73,14.84,6.58,0,0,2,2026,Wet Season (Nov-May)
2026-02-21,Tanjung Selor,Kalimantan Utara,2.838,117.3735,28.1,23.3,25.3,16.4,16.4,5.2,18.7,92,99,79,3.01,0.8,14.97,7.0,0,0,2,2026,Wet Season (Nov-May)
2026-02-22,Tanjung Selor,Kalimantan Utara,2.838,117.3735,29.1,22.8,25.6,0.9,0.9,12.1,27.0,89,99,71,3.27,1.15,16.27,7.43,1,0,2,2026,Wet Season (Nov-May)
2026-02-23,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.2,23.4,25.8,9.4,9.4,14.5,27.7,90,99,69,4.03,1.33,20.69,9.11,0,0,2,2026,Wet Season (Nov-May)
2026-02-24,Tanjung Selor,Kalimantan Utara,2.838,117.3735,27.9,23.0,25.0,25.8,25.8,10.6,24.8,93,100,80,2.65,0.75,13.23,5.27,0,0,2,2026,Wet Season (Nov-May)
2026-02-25,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.2,23.4,25.7,3.5,3.5,6.9,18.7,89,99,65,3.79,1.48,18.8,9.88,0,0,2,2026,Wet Season (Nov-May)
2026-02-26,Tanjung Selor,Kalimantan Utara,2.838,117.3735,29.7,23.2,25.8,12.5,12.5,10.0,25.9,90,99,68,2.68,1.34,12.79,5.11,0,0,2,2026,Wet Season (Nov-May)
2026-02-27,Tanjung Selor,Kalimantan Utara,2.838,117.3735,31.9,23.0,26.0,12.0,12.0,14.2,33.5,89,100,57,3.81,2.01,19.03,10.06,0,0,2,2026,Wet Season (Nov-May)
2026-02-28,Tanjung Selor,Kalimantan Utara,2.838,117.3735,27.7,22.8,24.7,14.3,14.3,8.0,19.4,93,100,80,2.41,0.75,12.0,5.46,0,0,2,2026,Wet Season (Nov-May)
2026-03-01,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.9,22.8,26.5,1.5,1.5,9.5,25.6,86,100,63,4.68,1.63,22.83,11.0,1,0,3,2026,Wet Season (Nov-May)
2026-03-02,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.2,23.1,26.2,12.4,12.4,7.7,17.3,89,100,70,4.25,1.28,21.28,10.94,0,0,3,2026,Wet Season (Nov-May)
2026-03-03,Tanjung Selor,Kalimantan Utara,2.838,117.3735,27.9,22.4,25.0,23.8,23.8,13.9,25.9,93,100,83,3.17,0.61,16.17,7.31,0,0,3,2026,Wet Season (Nov-May)
2026-03-04,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.6,23.3,26.1,30.3,30.3,9.1,23.4,90,100,70,4.33,1.3,21.62,10.8,0,0,3,2026,Wet Season (Nov-May)
2026-03-05,Tanjung Selor,Kalimantan Utara,2.838,117.3735,27.5,23.2,24.7,10.5,10.5,8.2,21.2,93,99,79,2.47,0.77,12.43,2.36,0,0,3,2026,Wet Season (Nov-May)
2026-03-06,Tanjung Selor,Kalimantan Utara,2.838,117.3735,28.8,23.2,25.9,9.4,9.4,11.8,23.8,91,99,76,3.74,0.94,19.14,9.6,0,0,3,2026,Wet Season (Nov-May)
2026-03-07,Tanjung Selor,Kalimantan Utara,2.838,117.3735,25.8,22.5,24.2,11.6,11.6,9.4,23.4,95,99,89,1.7,0.35,8.51,0.54,0,0,3,2026,Wet Season (Nov-May)
2026-03-08,Tanjung Selor,Kalimantan Utara,2.838,117.3735,27.9,23.7,25.4,0.7,0.7,8.6,21.2,88,97,76,2.87,0.9,14.25,5.05,1,0,3,2026,Wet Season (Nov-May)
2026-03-09,Tanjung Selor,Kalimantan Utara,2.838,117.3735,31.2,23.2,26.5,0.9,0.9,9.8,25.6,83,98,58,4.27,1.89,20.39,11.32,1,0,3,2026,Wet Season (Nov-May)
2026-03-10,Tanjung Selor,Kalimantan Utara,2.838,117.3735,32.2,23.7,26.7,6.2,6.2,13.1,29.9,85,99,55,4.82,2.18,23.27,10.63,0,0,3,2026,Wet Season (Nov-May)
2026-03-11,Tanjung Selor,Kalimantan Utara,2.838,117.3735,29.4,23.1,25.6,26.0,26.0,7.7,17.3,91,99,75,3.82,1.04,18.95,8.61,0,0,3,2026,Wet Season (Nov-May)
2026-03-12,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.8,23.1,25.6,6.2,6.2,11.0,25.6,89,99,63,4.04,1.62,20.43,8.39,0,0,3,2026,Wet Season (Nov-May)
2026-03-13,Tanjung Selor,Kalimantan Utara,2.838,117.3735,28.6,23.3,25.1,10.9,10.9,8.2,18.7,92,98,76,3.22,0.91,16.56,8.29,0,0,3,2026,Wet Season (Nov-May)
2026-03-14,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.6,23.0,26.4,2.6,2.6,12.8,28.1,82,99,57,4.78,1.89,22.8,10.85,0,0,3,2026,Wet Season (Nov-May)
2026-03-15,Tanjung Selor,Kalimantan Utara,2.838,117.3735,29.3,23.6,26.1,4.8,4.8,11.5,28.4,84,96,65,3.96,1.43,19.76,11.5,0,0,3,2026,Wet Season (Nov-May)
2026-03-16,Tanjung Selor,Kalimantan Utara,2.838,117.3735,28.6,24.4,26.0,2.0,2.0,10.1,24.8,83,92,67,3.39,1.31,16.45,9.15,0,0,3,2026,Wet Season (Nov-May)
2026-03-17,Tanjung Selor,Kalimantan Utara,2.838,117.3735,29.4,23.5,25.6,4.5,4.5,10.8,22.3,89,99,68,3.63,1.29,18.14,9.42,0,0,3,2026,Wet Season (Nov-May)
2026-03-18,Tanjung Selor,Kalimantan Utara,2.838,117.3735,27.8,23.0,24.9,15.5,15.5,11.8,27.7,91,99,75,3.09,0.93,16.12,6.78,0,0,3,2026,Wet Season (Nov-May)
2026-03-19,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.1,23.2,25.6,6.7,6.7,10.5,23.4,89,99,67,3.28,1.42,16.22,7.86,0,0,3,2026,Wet Season (Nov-May)
2026-03-20,Tanjung Selor,Kalimantan Utara,2.838,117.3735,29.8,22.8,25.4,15.1,15.1,14.0,31.7,89,99,69,3.81,1.3,19.22,11.31,0,0,3,2026,Wet Season (Nov-May)
2026-03-21,Tanjung Selor,Kalimantan Utara,2.838,117.3735,29.8,22.6,25.5,3.9,3.9,12.2,25.6,84,98,62,3.83,1.59,18.64,8.72,0,0,3,2026,Wet Season (Nov-May)
2026-03-22,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.5,22.8,26.1,0.8,0.8,13.0,27.4,80,99,57,5.1,1.88,24.92,11.6,1,0,3,2026,Wet Season (Nov-May)
2026-03-23,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.8,22.8,26.0,0.8,0.8,11.6,22.3,85,100,63,4.67,1.64,22.87,11.09,1,0,3,2026,Wet Season (Nov-May)
2026-03-24,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.6,22.8,26.2,0.8,0.8,9.1,26.3,83,97,62,4.51,1.64,22.03,11.66,1,0,3,2026,Wet Season (Nov-May)
2026-03-25,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.3,23.4,26.3,1.1,1.1,11.3,23.4,83,96,63,4.71,1.6,23.17,11.66,1,0,3,2026,Wet Season (Nov-May)
2026-03-26,Tanjung Selor,Kalimantan Utara,2.838,117.3735,29.5,22.9,25.9,5.0,5.0,11.3,31.7,89,98,74,4.2,1.08,21.64,11.72,0,0,3,2026,Wet Season (Nov-May)
2026-03-27,Tanjung Selor,Kalimantan Utara,2.838,117.3735,31.2,22.8,26.7,0.5,0.5,10.9,22.0,85,100,64,4.83,1.62,23.3,11.21,1,0,3,2026,Wet Season (Nov-May)
2026-03-28,Tanjung Selor,Kalimantan Utara,2.838,117.3735,31.0,24.1,26.6,0.9,0.9,7.8,25.2,86,98,66,4.57,1.51,22.65,11.14,1,0,3,2026,Wet Season (Nov-May)
2026-03-29,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.1,23.5,26.9,2.4,2.4,6.1,21.6,86,99,69,4.14,1.27,20.53,11.75,0,0,3,2026,Wet Season (Nov-May)
2026-03-30,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.9,23.6,26.7,5.8,5.8,10.1,22.7,85,100,64,4.49,1.62,21.99,11.76,0,0,3,2026,Wet Season (Nov-May)
2026-03-31,Tanjung Selor,Kalimantan Utara,2.838,117.3735,29.0,23.6,25.5,1.8,1.8,8.7,20.2,92,99,76,3.21,0.95,16.54,7.93,1,0,3,2026,Wet Season (Nov-May)
2026-04-01,Tanjung Selor,Kalimantan Utara,2.838,117.3735,31.0,24.1,26.6,5.6,5.6,13.2,27.0,86,100,65,4.47,1.58,21.97,10.04,0,0,4,2026,Wet Season (Nov-May)
2026-04-02,Tanjung Selor,Kalimantan Utara,2.838,117.3735,28.6,22.9,24.8,24.9,24.9,9.5,30.2,95,100,76,3.02,0.94,15.42,6.8,0,0,4,2026,Wet Season (Nov-May)
2026-04-03,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.2,23.0,26.0,2.7,2.7,10.6,31.7,90,99,71,4.26,1.17,21.52,11.03,0,0,4,2026,Wet Season (Nov-May)
2026-04-04,Tanjung Selor,Kalimantan Utara,2.838,117.3735,29.0,24.1,26.2,2.9,2.9,10.8,24.5,90,100,75,3.5,0.97,17.51,9.54,0,0,4,2026,Wet Season (Nov-May)
2026-04-05,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.3,22.8,25.8,13.4,13.4,9.4,24.5,90,99,70,3.99,1.28,20.52,11.37,0,0,4,2026,Wet Season (Nov-May)
2026-04-06,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.6,23.5,26.6,2.2,2.2,11.2,26.6,88,100,69,4.58,1.36,22.75,11.8,0,0,4,2026,Wet Season (Nov-May)
2026-04-07,Tanjung Selor,Kalimantan Utara,2.838,117.3735,29.2,23.9,26.2,15.2,15.2,11.7,22.7,91,99,73,3.93,1.07,19.78,10.68,0,0,4,2026,Wet Season (Nov-May)
2026-04-08,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.8,23.2,26.3,4.9,4.9,10.3,24.5,88,99,66,4.6,1.48,23.14,11.81,0,0,4,2026,Wet Season (Nov-May)
2026-04-09,Tanjung Selor,Kalimantan Utara,2.838,117.3735,31.2,23.8,26.7,4.4,4.4,9.5,19.4,88,98,66,4.72,1.54,23.35,11.11,0,0,4,2026,Wet Season (Nov-May)
2026-04-10,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.0,23.3,26.1,6.5,6.5,11.3,23.4,90,98,71,3.96,1.22,19.77,10.52,0,0,4,2026,Wet Season (Nov-May)
2026-04-11,Tanjung Selor,Kalimantan Utara,2.838,117.3735,32.1,22.9,26.4,13.4,13.4,12.2,30.6,88,99,57,4.25,2.05,20.69,10.66,0,0,4,2026,Wet Season (Nov-May)
2026-04-12,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.1,24.0,26.5,20.0,20.0,7.6,18.4,89,99,74,4.23,1.13,21.0,10.0,0,0,4,2026,Wet Season (Nov-May)
2026-04-13,Tanjung Selor,Kalimantan Utara,2.838,117.3735,31.0,23.5,25.8,1.9,1.9,7.9,16.2,91,99,70,3.96,1.35,19.87,8.42,1,0,4,2026,Wet Season (Nov-May)
2026-04-14,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.8,24.1,26.7,0.4,0.4,9.7,21.2,86,99,62,3.97,1.67,19.2,9.77,1,0,4,2026,Wet Season (Nov-May)
2026-04-15,Tanjung Selor,Kalimantan Utara,2.838,117.3735,31.4,23.4,26.6,7.9,7.9,11.0,23.4,83,98,54,4.92,2.07,23.68,11.85,0,0,4,2026,Wet Season (Nov-May)
2026-04-16,Tanjung Selor,Kalimantan Utara,2.838,117.3735,29.3,23.1,26.0,2.1,2.1,11.5,21.2,87,99,72,3.98,1.13,19.9,11.35,0,0,4,2026,Wet Season (Nov-May)
2026-04-17,Tanjung Selor,Kalimantan Utara,2.838,117.3735,29.9,23.3,26.4,0.7,0.7,9.8,22.0,85,98,67,4.06,1.41,19.83,10.9,1,0,4,2026,Wet Season (Nov-May)
2026-04-18,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.0,23.3,26.0,5.0,5.0,11.4,28.8,87,98,65,3.78,1.45,19.02,11.4,0,0,4,2026,Wet Season (Nov-May)
2026-04-19,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.4,23.5,26.2,0.4,0.4,10.0,26.3,86,98,69,4.32,1.34,21.42,11.28,1,0,4,2026,Wet Season (Nov-May)
2026-04-20,Tanjung Selor,Kalimantan Utara,2.838,117.3735,29.7,23.5,26.1,11.1,11.1,7.5,20.5,90,99,71,3.73,1.19,18.84,11.06,0,0,4,2026,Wet Season (Nov-May)
2026-04-21,Tanjung Selor,Kalimantan Utara,2.838,117.3735,28.6,23.5,25.2,9.5,9.5,8.3,25.9,92,99,72,2.95,1.09,15.23,8.85,0,0,4,2026,Wet Season (Nov-May)
2026-04-22,Tanjung Selor,Kalimantan Utara,2.838,117.3735,28.7,23.6,25.1,14.6,14.6,10.0,25.2,94,99,77,2.77,0.92,14.07,5.73,0,0,4,2026,Wet Season (Nov-May)
2026-04-23,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.3,23.6,26.2,3.4,3.4,9.3,25.2,90,100,72,3.77,1.18,18.78,10.62,0,0,4,2026,Wet Season (Nov-May)
2026-04-24,Tanjung Selor,Kalimantan Utara,2.838,117.3735,31.6,23.3,26.9,1.4,1.4,13.0,28.8,84,100,57,4.98,1.99,24.25,11.9,1,0,4,2026,Wet Season (Nov-May)
2026-04-25,Tanjung Selor,Kalimantan Utara,2.838,117.3735,31.0,23.9,27.0,1.5,1.5,11.8,32.8,84,98,59,4.6,1.83,22.68,11.9,1,0,4,2026,Wet Season (Nov-May)
2026-04-26,Tanjung Selor,Kalimantan Utara,2.838,117.3735,32.3,23.2,27.3,0.8,0.8,10.7,22.3,81,99,55,5.05,2.15,23.98,11.9,1,0,4,2026,Wet Season (Nov-May)
2026-04-27,Tanjung Selor,Kalimantan Utara,2.838,117.3735,31.4,24.4,27.2,5.7,5.7,12.7,26.6,85,98,64,4.53,1.67,22.23,11.91,0,0,4,2026,Wet Season (Nov-May)
2026-04-28,Tanjung Selor,Kalimantan Utara,2.838,117.3735,31.4,23.5,27.1,1.4,1.4,9.6,22.7,84,99,63,4.82,1.7,23.28,11.91,1,0,4,2026,Wet Season (Nov-May)
2026-04-29,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.9,23.3,27.1,2.0,2.0,9.1,20.9,84,97,64,4.24,1.59,20.43,10.92,0,0,4,2026,Wet Season (Nov-May)
2026-04-30,Tanjung Selor,Kalimantan Utara,2.838,117.3735,31.8,24.0,27.3,6.7,6.7,13.0,26.6,84,99,59,4.88,1.89,23.66,11.92,0,0,4,2026,Wet Season (Nov-May)
2026-05-01,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.0,24.0,26.8,2.1,2.1,10.2,25.2,87,99,70,4.52,1.26,22.74,11.92,0,0,5,2026,Wet Season (Nov-May)
2026-05-02,Tanjung Selor,Kalimantan Utara,2.838,117.3735,31.9,23.6,27.6,0.2,0.2,9.7,20.2,81,100,59,4.91,1.94,23.16,11.47,1,0,5,2026,Wet Season (Nov-May)
2026-05-03,Tanjung Selor,Kalimantan Utara,2.838,117.3735,32.4,24.0,28.0,0.0,0.0,10.2,20.2,79,96,57,5.06,2.07,23.53,11.93,1,0,5,2026,Wet Season (Nov-May)
2026-05-04,Tanjung Selor,Kalimantan Utara,2.838,117.3735,31.3,23.9,27.0,15.5,15.5,9.8,22.3,86,99,66,4.4,1.56,21.65,11.93,0,0,5,2026,Wet Season (Nov-May)
2026-05-05,Tanjung Selor,Kalimantan Utara,2.838,117.3735,31.0,23.7,26.6,7.3,7.3,10.0,28.4,89,99,64,4.19,1.63,20.78,11.57,0,0,5,2026,Wet Season (Nov-May)
2026-05-06,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.6,23.9,26.2,12.3,12.3,8.1,22.7,93,99,73,3.39,1.19,17.36,9.66,0,0,5,2026,Wet Season (Nov-May)
2026-05-07,Tanjung Selor,Kalimantan Utara,2.838,117.3735,30.9,23.7,26.5,4.8,4.8,7.9,38.2,90,99,68,4.0,1.4,19.97,11.94,0,0,5,2026,Wet Season (Nov-May)
2026-05-08,Tanjung Selor,Kalimantan Utara,2.838,117.3735,31.6,24.0,27.1,1.9,1.9,9.3,26.6,86,97,65,4.3,1.62,21.05,11.94,1,0,5,2026,Wet Season (Nov-May)
2026-05-09,Tanjung Selor,Kalimantan Utara,2.838,117.3735,31.9,23.8,27.0,3.2,3.2,8.3,27.4,87,99,66,4.27,1.59,20.98,11.08,0,0,5,2026,Wet Season (Nov-May)
2026-05-10,Tanjung Selor,Kalimantan Utara,2.838,117.3735,31.2,23.9,26.6,0.7,0.7,11.7,25.6,90,98,67,3.64,1.5,17.8,8.83,1,0,5,2026,Wet Season (Nov-May)
2026-05-11,Tanjung Selor,Kalimantan Utara,2.838,117.3735,32.5,25.0,28.2,0.7,0.7,9.8,21.6,82,100,59,4.91,1.99,22.9,11.46,1,0,5,2026,Wet Season (Nov-May)
