latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,khg_id,nama_khg,provinsi,kabupaten,peat_depth,depth_cm,fungsi_zona,luas_ha,is_peatland,peat_hazard_multiplier,nearest_station_city,nearest_station_province,station_dist_km,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_temperature_0_to_7cm
0.08095,110.40128,330.76,0.52,0.42,2024-08-01,546,N20,VIIRS,n,2,292.66,4.87,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,118.12599196086721,0.357,0.253,0.305,27.0
0.22259,111.04795,337.61,0.48,0.4,2024-08-01,546,N20,VIIRS,n,2,299.18,28.54,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,50.38227256119613,0.358,0.318,0.324,27.1
0.12207,110.31396,330.52,0.53,0.42,2024-08-01,546,N20,VIIRS,n,2,292.2,6.05,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,109.08246160821794,0.357,0.253,0.305,27.0
0.08653,110.0807,334.44,0.54,0.42,2024-08-01,546,N20,VIIRS,n,2,291.46,8.41,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,82.89179819678637,0.357,0.253,0.305,27.0
0.12661,110.31809,334.4,0.53,0.42,2024-08-01,546,N20,VIIRS,n,2,291.17,10.76,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,109.61255992312252,0.357,0.253,0.305,27.0
0.1259,110.31341,329.16,0.53,0.42,2024-08-01,546,N20,VIIRS,n,2,291.61,10.76,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,109.08714218486146,0.357,0.253,0.305,27.0
0.0904,110.08009,333.6,0.54,0.42,2024-08-01,546,N20,VIIRS,n,2,292.89,21.42,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,82.89091001123134,0.357,0.253,0.305,27.0
0.17517,110.27714,332.68,0.53,0.42,2024-08-01,546,N20,VIIRS,n,2,293.99,7.02,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,106.12796378453014,0.357,0.253,0.305,27.0
0.17899,110.27654,335.03,0.53,0.42,2024-08-01,546,N20,VIIRS,n,2,293.7,7.02,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,106.15307319587883,0.357,0.253,0.305,27.0
0.17814,110.27824,340.53,0.53,0.42,2024-08-01,546,N20,VIIRS,n,2,294.66,12.87,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,106.31720349522507,0.357,0.253,0.305,27.0
0.25978,110.40412,335.01,0.52,0.41,2024-08-01,546,N20,VIIRS,n,2,294.19,4.65,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,120.64331675346457,0.358,0.318,0.324,27.1
0.29116,110.58595,334.42,0.5,0.41,2024-08-01,546,N20,VIIRS,n,2,296.19,6.33,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,101.66410376972932,0.358,0.318,0.324,27.1
0.26775,110.4312,334.57,0.52,0.41,2024-08-01,546,N20,VIIRS,n,2,291.68,6.63,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,117.85455108744227,0.358,0.318,0.324,27.1
0.28563,110.39553,334.07,0.52,0.41,2024-08-01,546,N20,VIIRS,n,2,294.51,8.3,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,121.90673256207636,0.357,0.253,0.305,27.0
0.26468,110.25565,339.38,0.53,0.42,2024-08-01,546,N20,VIIRS,n,2,292.5,30.29,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,106.3813415858765,0.357,0.253,0.305,27.0
0.92061,114.59444,334.92,0.38,0.36,2024-08-01,546,N20,VIIRS,n,2,296.08,9.17,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,323.64832825484785,0.386,0.381,0.382,27.2
0.84122,114.06921,344.07,0.38,0.36,2024-08-01,546,N20,VIIRS,n,2,296.55,5.35,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,300.79759523823,0.358,0.318,0.324,27.1
0.31812,110.58677,332.71,0.5,0.41,2024-08-01,546,N20,VIIRS,n,2,290.37,11.39,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,102.36017453389475,0.358,0.318,0.324,27.1
0.30249,110.48227,340.32,0.51,0.41,2024-08-01,546,N20,VIIRS,n,2,293.68,7.68,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,113.13658068199314,0.358,0.318,0.324,27.1
0.26851,110.25509,333.94,0.53,0.42,2024-08-01,546,N20,VIIRS,n,2,293.51,30.29,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,106.45203504859865,0.357,0.253,0.305,27.0
1.30437,117.0947,347.84,0.45,0.39,2024-08-01,546,N20,VIIRS,n,2,291.6,5.7,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Berau,Kalimantan Timur,104.92609329843982,0.39,0.383,0.369,27.2
0.30698,110.43472,342.44,0.51,0.41,2024-08-01,546,N20,VIIRS,n,2,296.12,33.44,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,118.38703409230666,0.358,0.318,0.324,27.1
0.68701,112.95452,333.69,0.4,0.37,2024-08-01,546,N20,VIIRS,n,2,295.19,2.31,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,178.38135203449485,0.358,0.318,0.324,27.1
0.30338,110.43697,331.19,0.51,0.41,2024-08-01,546,N20,VIIRS,n,2,294.38,5.69,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,118.05325058438412,0.358,0.318,0.324,27.1
0.30716,110.4364,332.27,0.51,0.41,2024-08-01,546,N20,VIIRS,n,2,294.58,27.83,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,118.21003186912517,0.358,0.318,0.324,27.1
0.35415,110.66492,343.38,0.5,0.41,2024-08-01,546,N20,VIIRS,n,2,294.11,12.49,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,95.32836267926304,0.358,0.318,0.324,27.1
0.35518,110.52242,335.72,0.51,0.41,2024-08-01,546,N20,VIIRS,n,2,294.6,12.38,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,110.37813694397549,0.358,0.318,0.324,27.1
0.36237,110.36693,331.74,0.52,0.41,2024-08-01,546,N20,VIIRS,n,2,294.86,8.79,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,121.62081083765919,0.357,0.253,0.305,27.0
0.34541,110.25509,336.04,0.53,0.42,2024-08-01,546,N20,VIIRS,n,2,293.65,7.97,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,109.37802979362938,0.357,0.253,0.305,27.0
0.39313,110.54448,333.43,0.51,0.41,2024-08-01,546,N20,VIIRS,n,2,294.64,12.17,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,109.3737716404056,0.358,0.318,0.324,27.1
0.38146,110.46741,343.3,0.51,0.41,2024-08-01,546,N20,VIIRS,n,2,291.51,14.4,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,117.07516180275736,0.358,0.318,0.324,27.1
0.56912,111.66,345.37,0.44,0.39,2024-08-01,546,N20,VIIRS,n,2,296.56,6.8,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,59.78990950466775,0.358,0.318,0.324,27.1
0.40305,110.48275,344.47,0.51,0.41,2024-08-01,546,N20,VIIRS,n,2,292.23,12.87,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,116.206658888057,0.358,0.318,0.324,27.1
0.4736,110.9024,332.92,0.48,0.4,2024-08-01,546,N20,VIIRS,n,2,296.74,5.16,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,77.9901774605628,0.358,0.318,0.324,27.1
0.41669,110.52242,334.62,0.51,0.41,2024-08-01,546,N20,VIIRS,n,2,294.38,21.61,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,112.56753989935423,0.358,0.318,0.324,27.1
0.43101,110.48512,332.15,0.51,0.41,2024-08-01,546,N20,VIIRS,n,2,292.57,8.08,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,117.00220562946137,0.358,0.318,0.324,27.1
0.4884,110.78198,347.8,0.49,0.4,2024-08-01,546,N20,VIIRS,n,2,300.95,36.93,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,90.03908792533619,0.358,0.318,0.324,27.1
0.4921,110.78146,343.37,0.49,0.4,2024-08-01,546,N20,VIIRS,n,2,299.39,36.3,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,90.30376791861883,0.358,0.318,0.324,27.1
0.4391,110.36234,335.63,0.52,0.41,2024-08-01,546,N20,VIIRS,n,2,293.91,5.16,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,124.43247465745289,0.357,0.253,0.305,27.0
0.43555,110.33926,339.61,0.52,0.41,2024-08-01,546,N20,VIIRS,n,2,295.65,30.05,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,121.9402532864024,0.357,0.253,0.305,27.0
0.47567,110.57555,333.97,0.5,0.41,2024-08-01,546,N20,VIIRS,n,2,297.45,44.11,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,109.62226786827289,0.358,0.318,0.324,27.1
0.47498,110.57102,343.09,0.5,0.41,2024-08-01,546,N20,VIIRS,n,2,295.35,18.11,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,110.04772649689238,0.358,0.318,0.324,27.1
0.43866,110.25787,340.1,0.52,0.42,2024-08-01,546,N20,VIIRS,n,2,293.11,21.46,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,113.9624647169339,0.357,0.253,0.305,27.0
0.85534,112.95057,331.31,0.4,0.37,2024-08-01,546,N20,VIIRS,n,2,296.09,1.96,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,186.03677456446687,0.358,0.318,0.324,27.1
0.49977,110.30138,335.42,0.52,0.42,2024-08-01,546,N20,VIIRS,n,2,291.38,7.79,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,121.40175596701698,0.357,0.253,0.305,27.0
0.51319,110.36531,333.77,0.52,0.41,2024-08-01,546,N20,VIIRS,n,2,294.75,5.34,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,128.35698261543862,0.357,0.253,0.305,27.0
0.48001,110.11634,335.4,0.53,0.42,2024-08-01,546,N20,VIIRS,n,2,294.06,8.63,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,102.64818620075837,0.357,0.253,0.305,27.0
0.49867,110.29855,334.47,0.52,0.42,2024-08-01,546,N20,VIIRS,n,2,289.85,4.24,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,121.06762944318153,0.357,0.253,0.305,27.0
0.47841,110.11861,330.81,0.53,0.42,2024-08-01,546,N20,VIIRS,n,2,293.83,7.57,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,102.76219794506271,0.357,0.253,0.305,27.0
0.52365,110.38419,340.4,0.51,0.41,2024-08-01,546,N20,VIIRS,n,2,294.94,5.83,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,130.7523018727038,0.357,0.253,0.305,27.0
0.51152,110.30611,334.04,0.52,0.42,2024-08-01,546,N20,VIIRS,n,2,294.71,7.77,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,122.49264090395214,0.357,0.253,0.305,27.0
0.51532,110.30554,332.72,0.52,0.42,2024-08-01,546,N20,VIIRS,n,2,293.83,7.77,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,122.64361147400143,0.357,0.253,0.305,27.0
0.57036,110.63586,333.31,0.5,0.41,2024-08-01,546,N20,VIIRS,n,2,296.2,11.12,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,108.62358182600794,0.358,0.318,0.324,27.1
0.48847,110.10741,332.1,0.53,0.42,2024-08-01,546,N20,VIIRS,n,2,293.04,6.42,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,102.34148599165935,0.357,0.253,0.305,27.0
0.49232,110.10683,332.95,0.53,0.42,2024-08-01,546,N20,VIIRS,n,2,292.33,6.42,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,102.52741713175709,0.357,0.253,0.305,27.0
0.55645,110.42138,331.59,0.51,0.41,2024-08-01,546,N20,VIIRS,n,2,293.74,4.2,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,128.9192637676118,0.358,0.318,0.324,27.1
0.59124,110.52297,332.45,0.5,0.41,2024-08-01,546,N20,VIIRS,n,2,295.44,4.13,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,120.62919719391576,0.358,0.318,0.324,27.1
0.57252,110.40022,333.99,0.51,0.41,2024-08-01,546,N20,VIIRS,n,2,296.63,4.68,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,131.80428035963337,0.358,0.318,0.324,27.1
0.57383,110.35806,333.51,0.52,0.41,2024-08-01,546,N20,VIIRS,n,2,297.32,11.01,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,130.938515670105,0.357,0.253,0.305,27.0
0.6499,110.63293,331.74,0.5,0.41,2024-08-01,546,N20,VIIRS,n,2,295.49,8.55,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,113.71134252923488,0.358,0.318,0.324,27.1
0.6727,110.64481,332.98,0.5,0.41,2024-08-01,546,N20,VIIRS,n,2,295.2,6.45,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,114.11250427058411,0.358,0.318,0.324,27.1
0.60374,110.1509,334.67,0.53,0.42,2024-08-01,546,N20,VIIRS,n,2,295.22,24.11,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,113.76611757405382,0.357,0.253,0.305,27.0
0.60756,110.15029,331.78,0.53,0.42,2024-08-01,546,N20,VIIRS,n,2,292.39,24.11,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,113.97398618267083,0.357,0.253,0.305,27.0
0.8132,111.45819,329.76,0.45,0.39,2024-08-01,546,N20,VIIRS,n,2,296.5,5.26,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,83.18898610887203,0.358,0.318,0.324,27.1
0.62088,110.21106,338.29,0.52,0.42,2024-08-01,546,N20,VIIRS,n,2,292.27,5.72,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,120.23090553907528,0.357,0.253,0.305,27.0
0.61065,110.14494,338.28,0.53,0.42,2024-08-01,546,N20,VIIRS,n,2,290.17,10.6,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,113.72031291905672,0.357,0.253,0.305,27.0
1.02162,112.79722,341.32,0.4,0.37,2024-08-01,546,N20,VIIRS,n,2,294.68,15.43,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,181.38420841124642,0.358,0.318,0.324,27.1
0.62633,110.19571,333.4,0.53,0.42,2024-08-01,546,N20,VIIRS,n,2,293.22,12.22,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,119.2355583537943,0.357,0.253,0.305,27.0
0.61539,110.12484,345.03,0.53,0.42,2024-08-01,546,N20,VIIRS,n,2,294.55,23.08,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,112.31433577453856,0.357,0.253,0.305,27.0
0.69701,110.60497,341.52,0.5,0.41,2024-08-01,546,N20,VIIRS,n,2,295.53,15.77,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,119.27473506659004,0.358,0.318,0.324,27.1
0.65304,110.26804,332.55,0.52,0.42,2024-08-01,546,N20,VIIRS,n,2,294.7,6.72,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,127.43878661628553,0.357,0.253,0.305,27.0
0.65896,110.28132,333.42,0.52,0.41,2024-08-01,546,N20,VIIRS,n,2,295.64,4.6,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,129.01639681629553,0.357,0.253,0.305,27.0
0.64564,110.16872,330.48,0.53,0.42,2024-08-01,546,N20,VIIRS,n,2,292.32,9.66,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,118.21071897037021,0.357,0.253,0.305,27.0
0.63043,110.06916,332.7,0.53,0.42,2024-08-01,546,N20,VIIRS,n,2,294.56,9.39,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,108.71933225773795,0.357,0.253,0.305,27.0
0.6437,110.13029,342.41,0.53,0.42,2024-08-01,546,N20,VIIRS,n,2,300.89,148.55,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,114.7931649062614,0.357,0.253,0.305,27.0
0.8517,111.30334,335.21,0.46,0.39,2024-08-01,546,N20,VIIRS,n,2,297.87,27.2,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,89.45534416417837,0.358,0.318,0.324,27.1
0.76603,110.60802,330.52,0.5,0.41,2024-08-01,546,N20,VIIRS,n,2,293.27,7.65,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,123.68025107002936,0.358,0.318,0.324,27.1
0.73034,110.36919,335.71,0.51,0.41,2024-08-01,546,N20,VIIRS,n,2,296.37,6.34,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,141.5672801443531,0.357,0.253,0.305,27.0
0.76407,110.60893,337.39,0.5,0.41,2024-08-01,546,N20,VIIRS,n,2,292.88,9.38,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,123.46476968770445,0.358,0.318,0.324,27.1
0.74736,110.50192,330.34,0.5,0.41,2024-08-01,546,N20,VIIRS,n,2,294.63,2.64,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,131.8286774325305,0.358,0.318,0.324,27.1
0.74358,110.35406,343.7,0.51,0.41,2024-08-01,546,N20,VIIRS,n,2,294.29,10.99,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,141.10404734169774,0.357,0.253,0.305,27.0
0.80743,110.74161,330.59,0.49,0.4,2024-08-01,546,N20,VIIRS,n,2,294.08,9.85,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,115.78426914425468,0.358,0.318,0.324,27.1
0.74406,110.3072,333.28,0.52,0.41,2024-08-01,546,N20,VIIRS,n,2,294.22,17.38,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,137.0344618484396,0.357,0.253,0.305,27.0
0.68026,109.89536,331.88,0.55,0.42,2024-08-01,546,N20,VIIRS,n,2,292.0,6.79,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,99.58384119844513,0.357,0.253,0.305,27.0
0.74926,110.31579,332.53,0.52,0.41,2024-08-01,546,N20,VIIRS,n,2,293.63,4.49,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,138.13978932661595,0.357,0.253,0.305,27.0
0.91995,111.37612,331.56,0.45,0.39,2024-08-01,546,N20,VIIRS,n,2,296.25,2.98,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,95.63061515109538,0.358,0.318,0.324,27.1
3.44972,116.50742,334.98,0.45,0.39,2024-08-01,547,N20,VIIRS,n,2,293.14,4.13,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Tanjung Selor,Kalimantan Utara,117.69643193173287,0.413,0.404,0.383,26.8
3.78864,117.61835,332.42,0.51,0.41,2024-08-01,547,N20,VIIRS,n,2,292.92,3.36,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Tarakan,Kalimantan Utara,54.41548507739422,0.403,0.395,0.373,27.6
3.69032,116.69213,332.13,0.46,0.39,2024-08-01,547,N20,VIIRS,n,2,295.22,2.81,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Tarakan,Kalimantan Utara,107.29193115573547,0.403,0.395,0.373,27.6
3.7409,116.76048,339.71,0.46,0.39,2024-08-01,547,N20,VIIRS,n,2,295.03,8.52,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Tarakan,Kalimantan Utara,102.94345686666196,0.403,0.395,0.373,27.6
0.18899,117.47942,314.95,0.6,0.71,2024-08-01,1646,N20,VIIRS,n,2,280.46,2.14,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,84.56013487167867,0.386,0.381,0.382,27.2
0.18833,117.48204,307.77,0.6,0.7,2024-08-01,1646,N20,VIIRS,n,2,279.94,3.05,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,84.62308554992796,0.386,0.381,0.382,27.2
-0.70922,117.05985,316.09,0.62,0.71,2024-08-01,1646,N20,VIIRS,n,2,287.1,2.18,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,25.551707896869015,0.386,0.381,0.382,27.2
-0.70769,117.05936,309.68,0.62,0.71,2024-08-01,1646,N20,VIIRS,n,2,287.16,1.87,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,25.41355355777144,0.386,0.381,0.382,27.2
-0.72861,117.05724,304.23,0.7,0.75,2024-08-01,1827,N20,VIIRS,n,2,282.29,1.36,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,27.666661645195433,0.386,0.381,0.382,27.2
-0.72943,117.05681,303.36,0.7,0.75,2024-08-01,1827,N20,VIIRS,n,2,283.02,1.42,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,27.768584279019635,0.386,0.381,0.382,27.2
